2025-09-29 22:00:00;99834.89
2025-11-29 23:00:00;100264.47
2025-12-30 23:00:00;100499.16
2026-01-30 23:00:00;100998.54
2026-02-27 23:00:00;101082.1
2026-03-30 22:00:00;100578.14
2026-04-29 22:00:00;101578.45
